3.528053 	 7.207520 	 0.003696 	 0.037476
3.480922 	 7.214630 	 0.004804 	 0.035126
3.434244 	 7.208679 	 0.004133 	 0.035675
3.391191 	 7.206207 	 0.004964 	 0.038574
3.344966 	 7.205872 	 0.004091 	 0.037262
3.297382 	 7.216217 	 0.005380 	 0.036011
3.252969 	 7.223022 	 0.004133 	 0.039673
3.206744 	 7.216675 	 0.004506 	 0.036774
3.160066 	 7.209259 	 0.004634 	 0.037323
3.112935 	 7.220612 	 0.003483 	 0.034363
3.068069 	 7.209259 	 0.003824 	 0.034180
3.022298 	 7.208282 	 0.005965 	 0.035278
2.970634 	 7.208435 	 0.003526 	 0.036865
2.926222 	 7.213745 	 0.005731 	 0.037354
2.879997 	 7.219757 	 0.003121 	 0.034698
2.834225 	 7.215424 	 0.003451 	 0.036072
2.787547 	 7.217590 	 0.003984 	 0.036102
2.741776 	 7.199310 	 0.006136 	 0.037262
2.693285 	 7.223907 	 0.003292 	 0.036499
2.647513 	 7.213043 	 0.004985 	 0.035492
2.600835 	 7.208954 	 0.004964 	 0.035675
2.554610 	 7.215790 	 0.003590 	 0.036224
2.512010 	 7.203033 	 0.004868 	 0.036469
2.461707 	 7.219757 	 0.003824 	 0.034668
2.415482 	 7.209534 	 0.004218 	 0.033234
2.369257 	 7.209473 	 0.004953 	 0.035767
2.323485 	 7.207458 	 0.004527 	 0.035767
2.274088 	 7.212769 	 0.004783 	 0.036652
2.232848 	 7.214508 	 0.005422 	 0.037170
2.185263 	 7.206268 	 0.005209 	 0.038055
2.138585 	 7.215973 	 0.004495 	 0.036652
2.092360 	 7.215820 	 0.005710 	 0.036743
2.047041 	 7.211945 	 0.005529 	 0.038300
1.999457 	 7.202911 	 0.005561 	 0.039734
1.951872 	 7.201843 	 0.005806 	 0.039185
1.906100 	 7.213470 	 0.005348 	 0.038849
1.858516 	 7.209473 	 0.004698 	 0.036377
1.813651 	 7.204926 	 0.005454 	 0.038452
1.762894 	 7.206482 	 0.003441 	 0.036072
1.720747 	 7.210571 	 0.006562 	 0.038635
1.672710 	 7.205444 	 0.004623 	 0.038055
1.624672 	 7.197601 	 0.005422 	 0.038513
1.581166 	 7.203522 	 0.006764 	 0.040283
1.533128 	 7.199341 	 0.006402 	 0.041077
1.486450 	 7.210083 	 0.006072 	 0.041412
1.441132 	 7.198975 	 0.005561 	 0.040436
1.396266 	 7.210266 	 0.005103 	 0.039551
1.348682 	 7.194397 	 0.005305 	 0.039276
1.301097 	 7.032593 	 0.034951 	 0.070038
1.255325 	 7.019745 	 0.040107 	 0.101166
1.210460 	 6.996277 	 0.045146 	 0.121124
1.161516 	 6.997650 	 0.046541 	 0.135803
