9.004353 	 7.206848 	 0.002610 	 0.031372
8.956316 	 7.219971 	 0.002120 	 0.030182
8.912357 	 7.213989 	 -0.000117 	 0.026672
8.862959 	 7.219116 	 0.002333 	 0.028534
8.819453 	 7.218201 	 0.001193 	 0.027863
8.771869 	 7.219147 	 0.002898 	 0.029968
8.729269 	 7.222961 	 0.001864 	 0.030365
8.681232 	 7.221344 	 0.002013 	 0.029755
8.633194 	 7.215820 	 0.001172 	 0.029480
8.588329 	 7.222229 	 0.000937 	 0.027893
8.542104 	 7.212402 	 0.001672 	 0.027496
8.494066 	 7.215302 	 0.001193 	 0.027313
8.446481 	 7.222595 	 0.001481 	 0.028473
8.400256 	 7.214294 	 0.000991 	 0.027649
8.357204 	 7.212036 	 0.002983 	 0.030426
8.306447 	 7.205139 	 0.002525 	 0.031067
8.263394 	 7.206146 	 0.002280 	 0.030640
8.213997 	 7.220001 	 0.000735 	 0.027557
8.170038 	 7.205841 	 0.002344 	 0.025787
8.122000 	 7.235199 	 0.001672 	 0.024689
8.076682 	 7.221344 	 0.001811 	 0.024323
8.029097 	 7.216644 	 0.001662 	 0.022980
7.983325 	 7.222412 	 0.003217 	 0.026459
7.937100 	 7.230103 	 0.000905 	 0.028412
7.891782 	 7.213257 	 0.001609 	 0.027710
7.842838 	 7.211365 	 0.001555 	 0.027527
7.798878 	 7.219116 	 0.001598 	 0.027008
7.752654 	 7.217285 	 0.002631 	 0.028564
7.704163 	 7.216187 	 0.001779 	 0.031006
7.657484 	 7.215088 	 0.003185 	 0.031525
7.611259 	 7.224121 	 0.002546 	 0.031433
7.566847 	 7.212433 	 0.000586 	 0.027893
7.519716 	 7.210083 	 0.002194 	 0.030670
7.472131 	 7.215576 	 0.001555 	 0.027771
7.425000 	 7.214203 	 0.003100 	 0.029358
7.378775 	 7.227936 	 0.002780 	 0.031250
7.334816 	 7.220032 	 0.000586 	 0.027740
7.286325 	 7.222656 	 0.002535 	 0.028534
7.240553 	 7.219482 	 0.001641 	 0.028229
7.190703 	 7.212341 	 0.002621 	 0.028625
7.150822 	 7.209076 	 0.002653 	 0.031952
7.101425 	 7.220032 	 0.003174 	 0.033417
7.055200 	 7.216064 	 0.003047 	 0.032501
7.008069 	 7.221222 	 0.000969 	 0.031738
6.960937 	 7.235046 	 0.002290 	 0.030151
6.919698 	 7.219147 	 0.000895 	 0.028290
6.870300 	 7.217133 	 0.000565 	 0.027588
6.822716 	 7.219910 	 0.001012 	 0.026154
6.777850 	 7.225433 	 0.001097 	 0.027374
6.730266 	 7.222473 	 0.001087 	 0.027802
6.684947 	 7.221924 	 0.001694 	 0.027161
6.638722 	 7.224121 	 0.002237 	 0.027344
6.592044 	 7.211884 	 0.001864 	 0.026276
6.547179 	 7.217072 	 0.000895 	 0.026642
6.499594 	 7.217407 	 0.001939 	 0.027954
6.454729 	 7.212982 	 0.001672 	 0.027740
6.406691 	 7.212067 	 0.001076 	 0.028107
6.358653 	 7.221497 	 0.002674 	 0.028503
6.314694 	 7.214020 	 0.001800 	 0.029053
6.269829 	 7.216339 	 0.001566 	 0.027191
6.221791 	 7.218353 	 0.001065 	 0.026978
6.175113 	 7.219208 	 0.000991 	 0.025391
6.134326 	 7.219330 	 0.000778 	 0.024017
6.083116 	 7.220184 	 0.000607 	 0.023468
6.035078 	 7.215302 	 0.000660 	 0.026306
5.989307 	 7.224396 	 0.001246 	 0.028198
5.943535 	 7.222565 	 0.001939 	 0.028412
5.894591 	 7.226471 	 0.001055 	 0.029327
5.847459 	 7.218170 	 0.000980 	 0.027252
5.803500 	 7.213013 	 0.003121 	 0.030823
5.755463 	 7.212402 	 0.001545 	 0.029907
5.710144 	 7.229553 	 0.000895 	 0.027374
5.664372 	 7.215759 	 0.002152 	 0.028259
5.618147 	 7.214325 	 0.002067 	 0.028229
5.572829 	 7.222473 	 0.001119 	 0.028778
5.523885 	 7.216888 	 0.000575 	 0.024658
5.479472 	 7.232880 	 0.001555 	 0.025574
5.434154 	 7.213379 	 0.002557 	 0.029144
5.385210 	 7.209106 	 0.001800 	 0.031219
5.337625 	 7.217255 	 0.001726 	 0.029449
5.288681 	 7.212524 	 0.001960 	 0.028290
5.243816 	 7.215302 	 0.002077 	 0.029938
5.198497 	 7.209229 	 0.002653 	 0.031128
5.152272 	 7.210632 	 0.001864 	 0.029877
5.104687 	 7.222321 	 0.001055 	 0.028992
5.060275 	 7.220032 	 -0.000128 	 0.025696
5.015410 	 7.215881 	 0.001726 	 0.025848
4.965559 	 7.227112 	 0.001108 	 0.027893
4.917975 	 7.221130 	 0.002056 	 0.028015
4.874016 	 7.209198 	 0.000266 	 0.027100
4.829604 	 7.216217 	 0.001715 	 0.027191
4.781566 	 7.214081 	 0.001790 	 0.025848
4.734435 	 7.217102 	 0.000820 	 0.027222
4.690022 	 7.204590 	 0.001193 	 0.025757
4.642891 	 7.209106 	 0.001502 	 0.027954
4.596666 	 7.216217 	 0.000927 	 0.026978
4.549535 	 7.210632 	 0.002354 	 0.028534
4.501044 	 7.216644 	 0.000874 	 0.027588
4.455725 	 7.212067 	 0.004442 	 0.029755
4.410860 	 7.215332 	 0.001662 	 0.028168
