9.696822 	 7.211639 	 0.001438 	 0.025421
9.651503 	 7.208527 	 0.000383 	 0.027252
9.606638 	 7.221527 	 0.000671 	 0.026886
9.559053 	 7.204742 	 -0.000107 	 0.025757
9.514641 	 7.222565 	 0.000937 	 0.022919
9.465244 	 7.206390 	 -0.000671 	 0.022827
9.422191 	 7.223816 	 0.000810 	 0.024963
9.374153 	 7.218597 	 0.000309 	 0.025848
9.326569 	 7.210419 	 0.001427 	 0.026245
9.281250 	 7.210541 	 0.000138 	 0.027100
9.233665 	 7.205933 	 0.001119 	 0.025299
9.183362 	 7.214783 	 0.000075 	 0.025421
9.138950 	 7.213501 	 -0.000138 	 0.024506
9.094991 	 7.205994 	 -0.000810 	 0.023285
9.048766 	 7.210693 	 -0.000043 	 0.023712
9.002541 	 7.211182 	 -0.000692 	 0.024841
8.957222 	 7.210571 	 0.000160 	 0.024902
8.906012 	 7.216278 	 -0.000415 	 0.024567
8.863412 	 7.206635 	 0.000565 	 0.024902
8.818547 	 7.212463 	 0.000756 	 0.024780
8.768697 	 7.213684 	 -0.000192 	 0.024200
8.722472 	 7.207001 	 0.000192 	 0.023346
8.677153 	 7.209045 	 0.000767 	 0.024597
8.633194 	 7.201630 	 -0.000565 	 0.022888
8.585156 	 7.214447 	 -0.000224 	 0.023254
8.538478 	 7.209320 	 0.000575 	 0.023956
8.494066 	 7.205109 	 -0.000181 	 0.023285
8.447388 	 7.213135 	 -0.000991 	 0.023132
8.397537 	 7.213562 	 0.000703 	 0.024048
8.353125 	 7.218933 	 -0.000426 	 0.023102
8.303728 	 7.210907 	 0.000714 	 0.023651
8.261581 	 7.212830 	 0.000138 	 0.024567
8.216263 	 7.204712 	 0.001481 	 0.026947
8.169131 	 7.204498 	 -0.000160 	 0.027069
8.120641 	 7.216858 	 -0.001736 	 0.023529
8.073509 	 7.216003 	 -0.000735 	 0.023407
8.027284 	 7.213409 	 0.000458 	 0.023804
7.981059 	 7.202942 	 -0.000128 	 0.025574
7.935287 	 7.219604 	 0.000618 	 0.024994
7.889516 	 7.214478 	 -0.000288 	 0.023773
7.844197 	 7.222809 	 0.000522 	 0.024811
7.792987 	 7.210632 	 0.000011 	 0.023621
7.750841 	 7.215515 	 0.000085 	 0.023804
7.705522 	 7.205566 	 0.000554 	 0.024414
