27.151282 	 4.209747 	 -0.007830 	 -0.001709
27.103697 	 4.262970 	 0.002961 	 0.012451
27.056113 	 4.217316 	 0.005774 	 0.025421
27.008981 	 4.138123 	 0.014573 	 0.041901
26.963210 	 4.111115 	 -0.012101 	 0.024475
26.916531 	 4.230469 	 -0.010983 	 0.006348
26.871213 	 4.306671 	 0.010269 	 0.022552
26.823175 	 4.237457 	 0.000149 	 0.028473
26.778310 	 4.192535 	 -0.016341 	 0.008575
26.733444 	 4.115631 	 -0.001513 	 0.009918
26.684953 	 4.163330 	 -0.020432 	 -0.005493
26.640088 	 4.208496 	 -0.004570 	 -0.002747
26.592503 	 4.160248 	 0.010514 	 0.021820
26.546732 	 4.140686 	 0.001875 	 0.029510
26.500507 	 4.315918 	 -0.003388 	 0.022614
26.452469 	 4.163391 	 0.040619 	 0.063843
26.406697 	 4.109344 	 0.021007 	 0.080139
26.362738 	 4.203796 	 0.006796 	 0.063995
26.314700 	 4.204071 	 -0.021071 	 0.021851
26.268022 	 4.189331 	 -0.005742 	 0.007385
26.220891 	 4.103516 	 -0.007595 	 0.005829
26.177385 	 4.126221 	 -0.027186 	 -0.015656
26.128894 	 4.130585 	 -0.004240 	 -0.009155
26.083575 	 4.266541 	 -0.010408 	 -0.004181
26.034631 	 4.154480 	 -0.036453 	 -0.030914
25.992032 	 4.214417 	 -0.012932 	 -0.029114
25.944447 	 4.097687 	 0.018845 	 0.013763
25.897316 	 4.148468 	 0.017129 	 0.044373
25.850185 	 4.148621 	 0.031777 	 0.069366
25.804413 	 4.209808 	 0.024363 	 0.081146
25.757281 	 4.222137 	 0.022584 	 0.083038
25.711510 	 4.187073 	 0.028230 	 0.089172
25.663019 	 4.157623 	 -0.011601 	 0.052643
25.619966 	 4.231720 	 -0.014008 	 0.016998
25.571928 	 4.034546 	 0.002823 	 0.017883
25.522531 	 4.173523 	 0.026632 	 0.050140
25.476759 	 4.203766 	 -0.017747 	 0.027069
25.432800 	 4.114349 	 0.017321 	 0.036041
25.386575 	 4.177277 	 -0.023340 	 0.011322
25.339444 	 4.280731 	 -0.011292 	 -0.003906
25.293219 	 4.271210 	 -0.003558 	 0.002625
25.246994 	 4.255493 	 0.008213 	 0.021027
25.198503 	 4.162903 	 0.035122 	 0.062073
25.154091 	 4.140594 	 0.006179 	 0.061554
25.106053 	 4.265259 	 -0.010322 	 0.033386
25.060281 	 4.210632 	 0.003249 	 0.027863
25.015416 	 4.198669 	 0.006988 	 0.034058
24.968285 	 4.193512 	 -0.030562 	 -0.000763
24.921606 	 4.079498 	 0.024448 	 0.025604
24.876288 	 4.234558 	 -0.011079 	 0.022552
24.830063 	 4.217529 	 -0.009864 	 0.007324
24.781119 	 4.252167 	 0.021625 	 0.035126
24.736253 	 4.196289 	 -0.007595 	 0.029297
24.690482 	 4.091278 	 -0.020315 	 0.001251
24.643803 	 4.209625 	 -0.001438 	 0.002045
24.594859 	 4.309326 	 0.015894 	 0.029175
24.549541 	 4.189301 	 -0.012378 	 0.018585
24.503769 	 4.115997 	 0.013401 	 0.029633
24.457997 	 4.118835 	 0.012325 	 0.044708
24.412225 	 4.224426 	 0.020197 	 0.059296
24.364188 	 4.271454 	 0.000383 	 0.048553
24.317963 	 4.273346 	 -0.018919 	 0.014404
24.271284 	 4.275635 	 -0.013912 	 -0.002014
24.227325 	 4.119232 	 0.020283 	 0.026581
24.178381 	 4.244843 	 0.007979 	 0.041595
24.130344 	 4.147491 	 -0.022871 	 0.010437
24.088651 	 4.135223 	 -0.016085 	 -0.009796
24.039706 	 4.162506 	 0.021934 	 0.025421
23.994388 	 4.201233 	 -0.029295 	 0.002258
23.949069 	 4.057251 	 0.012996 	 0.015289
23.901938 	 4.143402 	 0.014253 	 0.040070
23.857072 	 4.141571 	 -0.004527 	 0.031189
23.809488 	 4.118103 	 0.019835 	 0.046265
23.761903 	 4.139008 	 -0.007851 	 0.033630
23.716132 	 4.240723 	 0.014381 	 0.039429
23.669907 	 4.137421 	 -0.001321 	 0.036530
23.623228 	 4.246429 	 -0.008629 	 0.018768
23.575191 	 4.188507 	 -0.014285 	 0.002686
23.529872 	 4.243378 	 -0.006850 	 0.001251
23.485007 	 4.153503 	 -0.004346 	 0.005341
23.436516 	 4.120605 	 -0.003249 	 0.011139
23.391650 	 4.170807 	 0.017332 	 0.035400
23.344519 	 4.084473 	 -0.006189 	 0.028839
23.298747 	 4.116821 	 0.000170 	 0.023499
