15.638091 	 7.226166 	 0.001310 	 0.027802
15.590959 	 7.227173 	 0.000458 	 0.027252
15.543828 	 7.215424 	 -0.000149 	 0.023132
15.495790 	 7.210419 	 0.001023 	 0.025177
15.453191 	 7.228424 	 0.001417 	 0.025238
15.405606 	 7.218475 	 0.001843 	 0.028809
15.358928 	 7.222321 	 0.001438 	 0.028748
15.313609 	 7.219513 	 0.000117 	 0.027191
15.267384 	 7.232635 	 0.000469 	 0.027100
15.220253 	 7.215942 	 -0.000629 	 0.024017
15.172215 	 7.222443 	 0.000969 	 0.025024
15.128256 	 7.222717 	 0.000138 	 0.024536
15.081125 	 7.232452 	 0.001811 	 0.026001
15.033087 	 7.217316 	 0.000639 	 0.028809
14.987315 	 7.219666 	 0.002557 	 0.026611
14.942450 	 7.224213 	 0.001555 	 0.028503
14.896678 	 7.229004 	 0.000415 	 0.026917
14.849547 	 7.219086 	 0.000969 	 0.025208
14.801509 	 7.225250 	 0.000650 	 0.026367
14.754831 	 7.215668 	 0.000607 	 0.025330
14.709966 	 7.226349 	 0.001065 	 0.026154
14.659662 	 7.217926 	 0.002493 	 0.027069
14.615703 	 7.219818 	 0.000245 	 0.026764
14.568571 	 7.216187 	 0.001385 	 0.026764
14.521440 	 7.222137 	 0.001364 	 0.025452
14.478841 	 7.221313 	 0.000884 	 0.026093
14.430350 	 7.223511 	 0.000746 	 0.024933
14.387750 	 7.231201 	 0.000863 	 0.024750
14.337900 	 7.223389 	 0.000874 	 0.025391
14.293488 	 7.236511 	 0.000511 	 0.026031
14.246809 	 7.217957 	 0.000874 	 0.025085
14.201038 	 7.208221 	 0.001523 	 0.027313
14.151640 	 7.221466 	 0.000895 	 0.027283
14.107228 	 7.216431 	 0.000533 	 0.031891
14.061456 	 7.217163 	 0.000660 	 0.031525
14.013419 	 7.226990 	 0.002535 	 0.030701
13.970819 	 7.214905 	 0.000937 	 0.028625
13.924594 	 7.222839 	 0.001065 	 0.029663
13.872478 	 7.228424 	 0.001459 	 0.029480
13.826253 	 7.225464 	 0.000426 	 0.027130
