9.557240 	 7.211975 	 0.000895 	 0.027222
9.511015 	 7.217285 	 0.001310 	 0.024872
9.462978 	 7.203094 	 0.001587 	 0.028076
9.418112 	 7.220581 	 -0.000383 	 0.025787
9.372794 	 7.202881 	 0.000469 	 0.025543
9.324756 	 7.206390 	 -0.000415 	 0.026184
9.277625 	 7.203064 	 0.001395 	 0.025208
9.228680 	 7.212769 	 0.001204 	 0.025482
9.183362 	 7.213593 	 -0.000682 	 0.023712
9.138043 	 7.222870 	 0.000586 	 0.025055
9.092271 	 7.205811 	 0.000724 	 0.025787
9.042874 	 7.217285 	 0.000660 	 0.024780
8.999368 	 7.216400 	 -0.001193 	 0.023560
8.953596 	 7.218597 	 -0.000043 	 0.023743
8.906465 	 7.216675 	 0.000618 	 0.024353
8.858427 	 7.211700 	 -0.000618 	 0.023956
8.815828 	 7.214233 	 0.000660 	 0.024719
8.765977 	 7.211578 	 -0.000703 	 0.023865
8.720206 	 7.208740 	 0.000043 	 0.022858
8.675340 	 7.218719 	 0.000405 	 0.023834
8.628662 	 7.218811 	 0.000639 	 0.024902
8.580624 	 7.221619 	 0.000501 	 0.025269
8.535759 	 7.205658 	 0.000916 	 0.026733
8.488628 	 7.210327 	 0.001172 	 0.024963
8.441496 	 7.210754 	 -0.000309 	 0.024475
8.395724 	 7.212769 	 0.000415 	 0.025604
8.348140 	 7.205780 	 0.001076 	 0.025360
8.302821 	 7.219543 	 0.000554 	 0.027924
8.257050 	 7.205750 	 0.001300 	 0.028320
8.211731 	 7.219971 	 -0.000053 	 0.026794
8.162334 	 7.212769 	 -0.000405 	 0.025848
8.115202 	 7.222809 	 -0.001172 	 0.024628
8.070337 	 7.202332 	 0.001459 	 0.024506
8.025018 	 7.213745 	 -0.000256 	 0.024963
7.979247 	 7.213409 	 0.000415 	 0.025330
7.930756 	 7.209839 	 -0.000352 	 0.023041
7.885890 	 7.217255 	 0.002024 	 0.026215
7.838306 	 7.206482 	 0.000554 	 0.028442
7.790721 	 7.207672 	 0.001545 	 0.028992
7.747215 	 7.215881 	 -0.000874 	 0.025604
7.699178 	 7.202515 	 0.000724 	 0.025208
7.654312 	 7.211792 	 -0.000224 	 0.023102
7.604915 	 7.209473 	 0.001204 	 0.024597
7.561409 	 7.199463 	 0.000991 	 0.026398
7.512465 	 7.206329 	 0.000650 	 0.025757
7.466240 	 7.211792 	 -0.000053 	 0.026825
7.425453 	 7.208588 	 0.002024 	 0.027161
7.376962 	 7.221863 	 -0.000288 	 0.029266
7.328925 	 7.213348 	 0.000415 	 0.027039
7.283153 	 7.206177 	 0.000064 	 0.025391
7.237834 	 7.214447 	 -0.000192 	 0.023926
7.193875 	 7.219482 	 -0.000415 	 0.025299
7.146744 	 7.203156 	 0.000916 	 0.025635
7.096440 	 7.205780 	 -0.000138 	 0.025116
7.053387 	 7.209412 	 -0.001161 	 0.022949
7.007162 	 7.206055 	 -0.000309 	 0.023010
6.958672 	 7.195740 	 0.000117 	 0.022339
6.911993 	 7.213745 	 -0.000213 	 0.021759
6.868941 	 7.220093 	 -0.000266 	 0.023376
6.822716 	 7.207306 	 0.001555 	 0.026215
6.772865 	 7.210449 	 -0.000075 	 0.024994
6.729813 	 7.218719 	 0.001023 	 0.025513
6.679962 	 7.207855 	 -0.000245 	 0.024963
6.636003 	 7.216461 	 0.001449 	 0.023987
6.585699 	 7.220337 	 0.000714 	 0.024902
6.542194 	 7.201111 	 0.000373 	 0.024841
6.497781 	 7.217499 	 0.000852 	 0.027191
6.446118 	 7.209015 	 0.001150 	 0.027649
6.403065 	 7.206421 	 0.000852 	 0.029022
6.355481 	 7.218475 	 0.001108 	 0.027954
6.310616 	 7.206635 	 0.000341 	 0.027100
6.264391 	 7.216858 	 0.000352 	 0.026215
6.219525 	 7.204773 	 -0.000639 	 0.025940
6.171941 	 7.208679 	 -0.000330 	 0.024994
6.124356 	 7.214325 	 0.000863 	 0.025940
6.078584 	 7.200348 	 0.001012 	 0.025330
6.032359 	 7.202759 	 0.000447 	 0.025055
5.985681 	 7.210388 	 0.001992 	 0.026794
5.937190 	 7.215698 	 0.000011 	 0.027313
5.891418 	 7.209747 	 0.000820 	 0.028748
5.846100 	 7.223572 	 -0.000373 	 0.026672
5.801688 	 7.203705 	 0.001704 	 0.028564
5.753197 	 7.215759 	 -0.000447 	 0.025452
5.705612 	 7.209656 	 0.000660 	 0.026093
5.660294 	 7.208221 	 -0.000905 	 0.023590
5.612709 	 7.213776 	 0.000511 	 0.025085
5.564671 	 7.205994 	 -0.000831 	 0.024567
5.519353 	 7.212769 	 -0.001459 	 0.021912
5.474034 	 7.215027 	 -0.000373 	 0.023315
5.429169 	 7.207642 	 0.000533 	 0.022949
5.382944 	 7.210541 	 0.000096 	 0.024933
5.336266 	 7.210754 	 -0.001300 	 0.024109
5.288681 	 7.210541 	 0.000320 	 0.024353
5.243816 	 7.213440 	 0.000980 	 0.024475
5.195778 	 7.199890 	 0.000778 	 0.024872
5.147287 	 7.219666 	 0.000096 	 0.023865
5.101968 	 7.202637 	 0.002354 	 0.027588
5.053931 	 7.218658 	 0.000202 	 0.027069
5.009065 	 7.213287 	 0.000565 	 0.026825
4.963293 	 7.206757 	 -0.000607 	 0.023926
4.917975 	 7.211945 	 -0.000224 	 0.023285
4.869031 	 7.222198 	 -0.000831 	 0.022705
4.827791 	 7.213867 	 -0.000213 	 0.023804
4.779300 	 7.220123 	 0.001491 	 0.024109
4.729449 	 7.215668 	 0.000298 	 0.025177
4.685037 	 7.210480 	 -0.000149 	 0.025299
4.641078 	 7.218445 	 -0.000660 	 0.023224
4.592134 	 7.217682 	 0.001545 	 0.028076
4.546362 	 7.206940 	 0.000916 	 0.026855
4.500591 	 7.210846 	 -0.000639 	 0.025543
4.453912 	 7.213226 	 0.000202 	 0.023346
4.405421 	 7.218597 	 0.000511 	 0.026001
4.359650 	 7.209808 	 0.000948 	 0.026062
4.312518 	 7.212982 	 0.000490 	 0.025391
4.266747 	 7.222565 	 0.000916 	 0.025360
4.221428 	 7.198547 	 0.000746 	 0.026825
4.176109 	 7.203033 	 0.001704 	 0.028107
4.128072 	 7.209290 	 -0.000426 	 0.027985
4.079581 	 7.216339 	 0.001065 	 0.028534
4.038341 	 7.205505 	 0.000820 	 0.026398
3.991663 	 7.214569 	 0.000362 	 0.027466
3.942719 	 7.213531 	 0.000746 	 0.024780
3.894228 	 7.206299 	 0.000202 	 0.024109
3.848003 	 7.216187 	 0.002855 	 0.026306
3.802231 	 7.208435 	 -0.000309 	 0.026520
3.755099 	 7.218506 	 0.000181 	 0.025330
3.710687 	 7.224579 	 0.000224 	 0.024017
3.665369 	 7.206238 	 0.002056 	 0.026276
3.621410 	 7.213531 	 0.000948 	 0.027191
